occ,exposure_A,exposure_B,social_share,pctl_A,pctl_B,occ_title_onetsoc2010,daioe_allapps,pctl_rank_allapps,corr_A_vs_DAIOE,corr_B_vs_DAIOE,delta_e_2023,delta_DAIOE_2023,pctl_new_2023,corr_new_vs_old
25-9031.01,26.422438280117618,19.67668838744481,0.1714147665462115,76.06217616580311,68.49740932642487,Instructional Designers and Technologists,38.109715,73.139999,0.215631786920202,0.1966496707826023,0.5701400466682639,0.3250596728148901,90.56994818652849,0.7909512460114306
29-9099.01,26.35386987756205,20.349446396733818,0.1475328459498527,75.95854922279793,72.74611398963731,Midwives,30.038275,40.009998,0.215631786920202,0.1966496707826023,0.4470783852369524,0.19987908254608083,56.373056994818654,0.7909512460114306
47-2111.00,26.35179984137597,22.28004789250671,0.0913766426471346,75.85492227979275,82.90155440414507,Electricians,27.714405,26.040001,0.215631786920202,0.1966496707826023,0.2901083961500056,0.08416288151672859,26.83937823834197,0.7909512460114306
19-3092.00,26.32975411885864,21.68541014089303,0.1070845316687737,75.75129533678756,80.62176165803109,Geographers,45.007725,94.459999,0.215631786920202,0.1966496707826023,0.5725470295149819,0.3278101010064296,91.29533678756476,0.7909512460114306
25-2054.00,26.309106989369823,19.642782277070182,0.1696889121476826,75.64766839378238,68.18652849740933,"Special Education Teachers, Secondary School",33.572086,56.779999,0.215631786920202,0.1966496707826023,0.527469909494433,0.2782245054220653,74.4041450777202,0.7909512460114306
11-9013.03,26.232037094117103,20.7954369618889,0.1307161792798987,75.5440414507772,75.64766839378238,Aquacultural Managers,30.342964,42.810001,0.215631786920202,0.1966496707826023,0.40129457184697115,0.16103733339384388,47.7720207253886,0.7909512460114306
17-2112.00,26.19873238404214,21.45143949817875,0.1106520820261606,75.44041450777202,79.68911917098445,Industrial Engineers,39.111488,77.07,0.215631786920202,0.1966496707826023,0.48504572377188393,0.23526935414939074,64.24870466321244,0.7909512460114306
11-3031.02,26.180804248459975,18.89438860092808,0.1928195667356495,75.33678756476684,62.590673575129536,"Financial Managers, Branch or Department",35.464985,64.440002,0.215631786920202,0.1966496707826023,0.5607552597273205,0.3144464613118547,86.6321243523316,0.7909512460114306
53-2022.00,26.17428404352516,20.752953289400708,0.1306158858096916,75.23316062176166,75.33678756476684,Airfield Operations Specialists,34.50465,59.779999,0.215631786920202,0.1966496707826023,0.4376162154691728,0.19150795204156146,54.40414507772021,0.7909512460114306
25-2021.00,26.152424969305756,19.66509120400177,0.1649454278651868,75.12953367875647,68.29015544041451,"Elementary School Teachers, Except Special Education",35.237049,63.41,0.215631786920202,0.1966496707826023,0.5352680460615993,0.28651188113460235,77.09844559585493,0.7909512460114306
11-3051.02,26.130338711832557,20.189249747681895,0.1471349613878745,75.02590673575129,71.70984455958549,Geothermal Production Managers,32.492168,52.950001,0.215631786920202,0.1966496707826023,0.4486888550107285,0.20132168861083857,56.6839378238342,0.7909512460114306
27-1022.00,26.12950216349333,19.09486454272692,0.1842023441702247,74.92227979274611,64.24870466321244,Fashion Designers,33.76075,57.709999,0.215631786920202,0.1966496707826023,0.4799059872606647,0.23030975660863326,63.005181347150256,0.7909512460114306
53-6051.01,26.122347041843692,21.809328035100336,0.0988801443080204,74.81865284974093,81.03626943005182,Aviation Inspectors,33.180119,55.119999,0.215631786920202,0.1966496707826023,0.39274279057113215,0.15424689954560017,45.803108808290155,0.7909512460114306
27-2041.01,26.10992881365703,19.187896837043436,0.1803749529039102,74.71502590673575,64.87046632124353,Music Directors,31.240334,47.77,0.215631786920202,0.1966496707826023,0.48416112582719906,0.23441199576226088,63.83419689119171,0.7909512460114306
19-4091.00,26.0637907917383,21.399504314677188,0.1089811803225282,74.61139896373057,79.17098445595855,"Environmental Science and Protection Technicians, Including Health",32.036354,51.599998,0.215631786920202,0.1966496707826023,0.39035795892650393,0.15237933609726614,45.07772020725388,0.7909512460114306
21-1022.00,26.05786934095139,18.6146032409266,0.1999308285996613,74.50777202072538,60.829015544041454,Healthcare Social Workers,30.621389,44.880001,0.215631786920202,0.1966496707826023,0.548385403333767,0.30072655058953823,81.96891191709845,0.7909512460114306
11-9111.00,26.035290008873876,18.40551575411872,0.2072686893614429,74.4041450777202,59.689119170984455,Medical and Health Services Managers,33.596825,57.09,0.215631786920202,0.1966496707826023,0.5659925566095155,0.32034757413737563,89.43005181347151,0.7909512460114306
11-1011.03,26.021710664687088,19.450387348916973,0.1689252557773873,74.30051813471502,67.35751295336787,Chief Sustainability Officers,39.212631,77.480003,0.215631786920202,0.1966496707826023,0.5751363605139685,0.3307818331852536,92.84974093264249,0.7909512460114306
19-1031.02,25.99113599821724,19.825594585893953,0.1554944893483828,74.19689119170984,69.53367875647669,Range Managers,29.411716,36.279999,0.215631786920202,0.1966496707826023,0.41069691696275096,0.16867195760270876,49.94818652849741,0.7909512460114306
33-3021.05,25.97954632024825,20.73526186130618,0.1264581198448321,74.09326424870466,75.23316062176166,Immigration and Customs Inspectors,28.768402,32.450001,0.215631786920202,0.1966496707826023,0.39137095791516735,0.1531712266994357,45.284974093264246,0.7909512460114306
17-3029.12,25.974755779839093,23.07077461631757,0.062936360217996,73.98963730569949,85.90673575129534,Nanotechnology Engineering Technicians,31.737991,49.740002,0.215631786920202,0.1966496707826023,0.3523273792158274,0.12413458214509344,39.067357512953365,0.7909512460114306
17-3027.00,25.95556143166899,21.75804322155225,0.0964590006411727,73.88601036269431,80.93264248704664,Mechanical Engineering Technicians,29.797218,38.77,0.215631786920202,0.1966496707826023,0.3435333182906716,0.11801514077579986,37.92746113989637,0.7909512460114306
11-9121.01,25.89238215532117,18.96821176572182,0.1825203787030752,73.78238341968913,63.41968911917098,Clinical Research Coordinators,36.688568,67.440002,0.215631786920202,0.1966496707826023,0.5608015970684936,0.3144984312745731,86.73575129533678,0.7909512460114306
15-1111.00,25.87237621406813,21.368873886790308,0.1053752844238967,73.67875647668394,78.860103626943,Computer and Information Research Scientists,44.848518,94.150002,0.215631786920202,0.1966496707826023,0.5280371434846316,0.2788232248994094,74.61139896373057,0.7909512460114306
29-2061.00,25.83586313459655,18.96443223076417,0.1811662701055063,73.57512953367876,63.3160621761658,Licensed Practical and Licensed Vocational Nurses,22.773802,3.26,0.215631786920202,0.1966496707826023,0.3691595860903669,0.13627880000241102,41.24352331606217,0.7909512460114306
19-3091.01,25.804624549398376,20.73322180744104,0.1223013670778661,73.47150259067358,75.12953367875647,Anthropologists,44.085762,92.080002,0.215631786920202,0.1966496707826023,0.5964150975271965,0.35571096855837525,96.89119170984456,0.7909512460114306
19-1023.00,25.798199837576743,20.722748944227813,0.1224608498372669,73.3678756476684,75.02590673575129,Zoologists and Wildlife Biologists,32.414063,52.849998,0.215631786920202,0.1966496707826023,0.4493779935661942,0.20194058110157845,56.89119170984456,0.7909512460114306
15-1121.00,25.75988217069011,21.307364745005135,0.1044830620531975,73.26424870466322,78.44559585492227,Computer Systems Analysts,45.084431,94.669998,0.215631786920202,0.1966496707826023,0.5366884055824233,0.28803444468660366,77.61658031088083,0.7909512460114306
23-1021.00,25.7469374558468,20.528645930495433,0.1270978013605748,73.16062176165804,73.78238341968913,"Administrative Law Judges, Adjudicators, and Hearing Officers",40.277645,81.519997,0.215631786920202,0.1966496707826023,0.5964763731174226,0.3557840636873148,96.99481865284974,0.7909512460114306
51-4011.00,25.731197540442743,22.746034629588262,0.0656194136575206,73.05699481865285,85.07772020725389,"Computer-Controlled Machine Tool Operators, Metal and Plastic",28.458944,30.07,0.215631786920202,0.1966496707826023,0.28547326630448694,0.08149498577455251,25.077720207253886,0.7909512460114306
19-4099.03,25.72948031471843,21.967132828010516,0.0856358341383202,72.95336787564767,81.86528497409327,Remote Sensing Technicians,43.026588,88.870003,0.215631786920202,0.1966496707826023,0.4790297276176855,0.22946947994147393,62.7979274611399,0.7909512460114306
13-1199.02,25.665307525384605,19.95055256222911,0.1432229745349213,72.84974093264249,70.46632124352331,Security Management Specialists,40.186668,80.800003,0.215631786920202,0.1966496707826023,0.5381155562035655,0.28956835182827273,78.13471502590673,0.7909512460114306
17-3024.00,25.640847275188584,22.355715522555354,0.0734740909839982,72.74611398963731,83.3160621761658,Electro-Mechanical Technicians,31.679388,49.529999,0.215631786920202,0.1966496707826023,0.3266518367484923,0.10670142245116367,34.61139896373057,0.7909512460114306
29-1199.05,25.63057900532277,20.19643846976179,0.1345321489156862,72.64248704663213,71.81347150259067,Orthoptists,36.589394,67.239998,0.215631786920202,0.1966496707826023,0.49547130629289254,0.24549181535958534,66.52849740932642,0.7909512460114306
49-2022.00,25.62743611007008,21.81193212846718,0.0874636863697006,72.53886010362694,81.139896373057,"Telecommunications Equipment Installers and Repairers, Except Line Installers",27.014309,21.58,0.215631786920202,0.1966496707826023,0.2897821040565721,0.08397366783145399,26.735751295336787,0.7909512460114306
11-9199.04,25.615245372607003,18.525577725599017,0.191348085118321,72.43523316062176,60.41450777202073,Supply Chain Managers,37.757633,71.790001,0.215631786920202,0.1966496707826023,0.5630608972879213,0.3170375740546791,87.87564766839378,0.7909512460114306
17-2071.00,25.59522584936838,21.00447222677337,0.1092803849825705,72.33160621761658,76.89119170984456,Electrical Engineers,43.361713,89.800003,0.215631786920202,0.1966496707826023,0.5244337460852788,0.27503075403303867,73.16062176165804,0.7909512460114306
53-5022.00,25.587566033796552,21.88448475624635,0.0846051739119252,72.2279792746114,81.34715025906736,Motorboat Operators,24.985434,10.92,0.215631786920202,0.1966496707826023,0.2447502066193453,0.05990266364021221,14.922279792746114,0.7909512460114306
13-1121.00,25.56292810927497,18.47024284910255,0.1920030320694198,72.12435233160622,60.0,"Meeting, Convention, and Event Planners",29.675077,37.939999,0.215631786920202,0.1966496707826023,0.48290423095389584,0.23319649627317357,63.523316062176164,0.7909512460114306
19-4041.02,25.552484811668837,22.64406955224133,0.0642202421414932,72.02072538860104,84.97409326424871,Geological Sample Test Technicians,36.194851,66.410004,0.215631786920202,0.1966496707826023,0.370509231871321,0.13727709090187631,41.76165803108808,0.7909512460114306
51-8099.01,25.53042297020455,21.20549717701312,0.1019765242259839,71.91709844559585,77.92746113989638,Biofuels Processing Technicians,25.211609,11.96,0.215631786920202,0.1966496707826023,0.29299557725878855,0.08584640829321073,27.7720207253886,0.7909512460114306
19-4093.00,25.50280780034489,21.024689964067942,0.1064966438014123,71.81347150259067,77.09844559585493,Forest and Conservation Technicians,27.028757,21.790001,0.215631786920202,0.1966496707826023,0.298033424588347,0.0888239221718579,29.11917098445596,0.7909512460114306
51-8099.04,25.49338031553568,21.969925156597434,0.0801881466100529,71.70984455958549,81.96891191709845,Hydroelectric Plant Technicians,28.567537,30.799999,0.215631786920202,0.1966496707826023,0.308393266571673,0.09510640686674696,31.502590673575128,0.7909512460114306
11-9199.09,25.480728894462864,18.896252202986577,0.1742270536174258,71.60621761658031,62.69430051813472,Wind Energy Operations Managers,29.468954,36.59,0.215631786920202,0.1966496707826023,0.4453193118510188,0.19830928950746493,55.751295336787564,0.7909512460114306
11-3021.00,25.475115984516695,19.235818548377775,0.1621791508494215,71.50259067357513,65.5958549222798,Computer and Information Systems Managers,37.655148,71.379997,0.215631786920202,0.1966496707826023,0.5297353168000588,0.2806195058652587,75.02590673575129,0.7909512460114306
53-5011.00,25.45884506494243,21.71551110866316,0.0861903258354787,71.39896373056995,80.82901554404145,Sailors and Marine Oilers,23.777988,5.8499999,0.215631786920202,0.1966496707826023,0.23761650680163976,0.056461604304613715,13.264248704663212,0.7909512460114306
51-1011.00,25.40659608912651,19.39288864530832,0.1550492954868039,71.29533678756476,66.73575129533678,First-Line Supervisors of Production and Operating Workers,28.099785,28.110001,0.215631786920202,0.1966496707826023,0.40089703846706204,0.160718435451661,47.66839378238342,0.7909512460114306
15-2031.00,25.400915416101444,21.561624447435655,0.0890306520741391,71.19170984455958,79.89637305699482,Operations Research Analysts,49.971851,99.330002,0.215631786920202,0.1966496707826023,0.5631777875797432,0.3171692204232144,88.08290155440415,0.7909512460114306
29-1126.00,25.360584702862003,19.932862445004492,0.136150095673233,71.0880829015544,70.36269430051813,Respiratory Therapists,27.866734,26.860001,0.215631786920202,0.1966496707826023,0.3756269572107628,0.14109561098341622,42.90155440414508,0.7909512460114306
13-1151.00,25.322417046510942,17.826123144718444,0.2102614752780252,70.98445595854922,55.44041450777202,Training and Development Specialists,33.214733,55.330002,0.215631786920202,0.1966496707826023,0.5572700609817662,0.3105499208666215,85.69948186528498,0.7909512460114306
19-3022.00,25.293336912388742,20.041630011599544,0.1310199544086399,70.88082901554404,70.88082901554404,Survey Researchers,41.746861,86.389999,0.215631786920202,0.1966496707826023,0.5522529935790693,0.3049833689170436,83.62694300518135,0.7909512460114306
25-1041.00,25.282994347534945,18.8154322840158,0.171868548271769,70.77720207253886,61.968911917098445,"Agricultural Sciences Teachers, Postsecondary",33.372009,55.950001,0.215631786920202,0.1966496707826023,0.5627097412856427,0.3166422529377549,87.56476683937824,0.7909512460114306
25-1052.00,25.27596744397145,20.03364963829643,0.1308378128879165,70.67357512953367,70.67357512953367,"Chemistry Teachers, Postsecondary",41.149368,84.419998,0.215631786920202,0.1966496707826023,0.5729222907999847,0.3282399512955022,91.70984455958549,0.7909512460114306
41-3031.01,25.202491837254197,18.88233808047131,0.1673562280753615,70.56994818652849,62.27979274611399,"Sales Agents, Securities and Commodities",38.238449,73.760002,0.215631786920202,0.1966496707826023,0.5748608155755275,0.33046495728416064,92.64248704663213,0.7909512460114306
25-1054.00,25.20194828938483,19.47439910843684,0.1470532967167819,70.46632124352331,67.56476683937824,"Physics Teachers, Postsecondary",38.054867,72.830002,0.215631786920202,0.1966496707826023,0.5735227352464797,0.32892832784460363,92.43523316062176,0.7909512460114306
25-1051.00,25.191192174264057,19.38187395320325,0.1498647198688622,70.36269430051813,66.6321243523316,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",38.192425,73.550003,0.215631786920202,0.1966496707826023,0.5778659200675166,0.33392902157547744,94.19689119170984,0.7909512460114306
13-1199.01,25.17112559191918,20.78748084603403,0.105439537824553,70.25906735751295,75.5440414507772,Energy Auditors,31.842213,50.779999,0.215631786920202,0.1966496707826023,0.3780632239805513,0.14293180132656852,43.3160621761658,0.7909512460114306
17-3026.00,25.132059867512726,20.868791266582864,0.1021445982776353,70.15544041450777,76.37305699481865,Industrial Engineering Technicians,39.532822,78.519997,0.215631786920202,0.1966496707826023,0.46098386574108363,0.21250612447359343,59.067357512953365,0.7909512460114306
11-9121.02,25.12550402287601,20.07292551406939,0.125855558654497,70.05181347150258,71.0880829015544,Water Resource Specialists,42.442249,87.730003,0.215631786920202,0.1966496707826023,0.5279693728801006,0.2787516586994067,74.50777202072538,0.7909512460114306
19-3011.01,25.113195155014367,20.28557020917221,0.1189916008291284,69.94818652849742,72.43523316062176,Environmental Economists,44.309864,92.699997,0.215631786920202,0.1966496707826023,0.5494524854598687,0.3018980337780272,82.48704663212435,0.7909512460114306
53-1011.00,25.03307408916962,20.406819776537297,0.1133506926432346,69.84455958549223,72.95336787564767,Aircraft Cargo Handling Supervisors,25.655823,14.54,0.215631786920202,0.1966496707826023,0.30589651600907997,0.09357267850649331,30.88082901554404,0.7909512460114306
15-1142.00,24.99077120425054,20.65188329279069,0.1050482382150227,69.74093264248705,74.61139896373057,Network and Computer Systems Administrators,40.597359,82.349998,0.215631786920202,0.1966496707826023,0.4712231354861789,0.22205124341742571,61.13989637305699,0.7909512460114306
29-1125.00,24.981615374272145,17.431547601670133,0.2165633237257324,69.63730569948187,52.84974093264249,Recreational Therapists,23.9081,6.0599999,0.215631786920202,0.1966496707826023,0.4130158709342537,0.1705821096435801,50.46632124352332,0.7909512460114306
15-1199.04,24.94088242524693,20.6062558962647,0.1051774410354664,69.53367875647669,74.4041450777202,Geospatial Information Scientists and Technologists,44.814358,93.940002,0.215631786920202,0.1966496707826023,0.5332925760757711,0.2844009716975321,76.06217616580311,0.7909512460114306
27-3021.00,24.909705657598852,19.701575215810085,0.1321754830448622,69.43005181347151,68.60103626943005,Broadcast News Analysts,38.800053,75.309998,0.215631786920202,0.1966496707826023,0.5521337575973017,0.3048516862785159,83.52331606217616,0.7909512460114306
11-9013.02,24.909314579999716,19.417670264885643,0.1414084243938626,69.32642487046633,66.83937823834196,Farm and Ranch Managers,27.73056,26.24,0.215631786920202,0.1966496707826023,0.3454543500148096,0.11933870794415459,38.23834196891192,0.7909512460114306
33-3012.00,24.88442956239429,19.219175955425353,0.1473854451436482,69.22279792746114,65.28497409326425,Correctional Officers and Jailers,21.687778,2.02,0.215631786920202,0.1966496707826023,0.3051648138078182,0.09312556358636034,30.673575129533678,0.7909512460114306
29-2011.01,24.81276789522677,21.334370754049587,0.081520968705321,69.11917098445596,78.75647668393782,Cytogenetic Technologists,43.12302,89.080002,0.215631786920202,0.1966496707826023,0.46923507768852657,0.22018155813335757,60.932642487046635,0.7909512460114306
25-2031.00,24.79470334857977,18.263978025857497,0.1787870450094798,69.01554404145078,58.86010362694301,"Secondary School Teachers, Except Special and Career/Technical Education",35.454006,64.230003,0.215631786920202,0.1966496707826023,0.5416005251547321,0.2933311288478816,79.68911917098445,0.7909512460114306
13-1041.07,24.784000207449225,19.213000149857724,0.1449799618523594,68.9119170984456,65.18134715025907,Regulatory Affairs Specialists,42.182903,87.419998,0.215631786920202,0.1966496707826023,0.5727603690262109,0.32805444032704123,91.39896373056995,0.7909512460114306
19-3031.02,24.73765171436915,17.566394430848685,0.204118645740041,68.80829015544042,53.575129533678755,Clinical Psychologists,36.968018,68.790001,0.215631786920202,0.1966496707826023,0.6210226525720997,0.3856691350076868,99.58549222797927,0.7909512460114306
53-5021.02,24.727589380956665,20.45042824827241,0.1045738769075797,68.70466321243524,73.3678756476684,"Mates- Ship, Boat, and Barge",26.32395,17.440001,0.215631786920202,0.1966496707826023,0.2862403013237861,0.08193351010193185,25.38860103626943,0.7909512460114306
11-9039.01,24.72729139042678,17.508080623169732,0.2061679667416923,68.60103626943005,53.36787564766839,Distance Learning Coordinators,35.237038,63.299999,0.215631786920202,0.1966496707826023,0.5706475098099439,0.32563858045229005,90.98445595854922,0.7909512460114306
47-5011.00,24.692509922159186,21.41568507169656,0.0765052539643792,68.49740932642487,79.37823834196891,"Derrick Operators, Oil and Gas",22.355051,2.6400001,0.215631786920202,0.1966496707826023,0.22699272017550343,0.0515256950126744,9.533678756476684,0.7909512460114306
29-1125.01,24.68818815014085,17.805645445667604,0.1932685542199166,68.39378238341969,55.33678756476684,Art Therapists,31.297623,47.98,0.215631786920202,0.1966496707826023,0.5015805314038524,0.25158302948337097,68.39378238341969,0.7909512460114306
11-3071.01,24.675305964134186,17.894373832027185,0.18947106492127,68.29015544041451,55.64766839378238,Transportation Managers,36.67461,67.339996,0.215631786920202,0.1966496707826023,0.5596026778902164,0.31315515710190134,86.32124352331606,0.7909512460114306
29-1124.00,24.671868205916287,19.910245210943614,0.1195772062203296,68.18652849740933,69.94818652849742,Radiation Therapists,28.371704,29.66,0.215631786920202,0.1966496707826023,0.358535207883957,0.12854749529239226,40.0,0.7909512460114306
53-4031.00,24.652536409520657,19.84932839688188,0.120991700993604,68.08290155440415,69.74093264248705,Railroad Conductors and Yardmasters,26.362608,17.65,0.215631786920202,0.1966496707826023,0.31932815303971185,0.10197046932375363,33.36787564766839,0.7909512460114306
53-4041.00,24.644526487218695,21.436392315784165,0.0748291532496421,67.97927461139896,79.58549222797927,Subway and Streetcar Operators,25.805902,14.96,0.215631786920202,0.1966496707826023,0.25577125124447,0.06541893296316179,17.512953367875646,0.7909512460114306
13-1075.00,24.633721685119458,17.08549793337382,0.2208956326933081,67.87564766839378,49.84455958549223,Labor Relations Specialists,34.524918,59.990002,0.215631786920202,0.1966496707826023,0.5776526706890038,0.33368260795413873,93.88601036269431,0.7909512460114306
25-1021.00,24.589988410453127,18.885270801561408,0.1510361611658771,67.7720207253886,62.38341968911917,"Computer Science Teachers, Postsecondary",37.81081,71.889999,0.215631786920202,0.1966496707826023,0.5494056269315217,0.3018465429040184,82.38341968911917,0.7909512460114306
39-9011.01,24.467747722754087,18.013938127782144,0.1791337782219452,67.66839378238342,56.89119170984456,Nannies,24.151176,6.7800002,0.215631786920202,0.1966496707826023,0.3546917478491353,0.12580623599227458,39.37823834196891,0.7909512460114306
25-2053.00,24.457104139834573,17.700959369909345,0.1908412032573304,67.56476683937824,54.40414507772021,"Special Education Teachers, Middle School",36.331173,66.610001,0.215631786920202,0.1966496707826023,0.5632610106196844,0.3172629660843082,88.29015544041451,0.7909512460114306
19-4031.00,24.450371028726792,20.451820120090915,0.0977553803318435,67.46113989637306,73.47150259067358,Chemical Technicians,34.644516,60.509998,0.215631786920202,0.1966496707826023,0.4054252893876108,0.16436966527502797,48.601036269430054,0.7909512460114306
21-1011.00,24.43083692113144,17.4785146755334,0.1988819523471857,67.35751295336787,53.16062176165803,Substance Abuse and Behavioral Disorder Counselors,31.78306,50.16,0.215631786920202,0.1966496707826023,0.5504298517094862,0.302973021652927,83.10880829015544,0.7909512460114306
15-1199.02,24.428032070035215,19.811158045236105,0.1165220633306014,67.25388601036269,69.32642487046633,Computer Systems Engineers/Architects,44.350643,93.120003,0.215631786920202,0.1966496707826023,0.532252401606219,0.28329261901558783,75.95854922279793,0.7909512460114306
17-2111.03,24.415381751136977,20.67048555851115,0.0905855883749149,67.15025906735751,74.81865284974093,Product Safety Engineers,46.30862,97.57,0.215631786920202,0.1966496707826023,0.5291885970579113,0.2800405712561204,74.92227979274611,0.7909512460114306
25-2052.00,24.40422306033224,17.090090771561236,0.2139875202108957,67.04663212435233,50.05181347150259,"Special Education Teachers, Kindergarten and Elementary School",29.151426,35.040001,0.215631786920202,0.1966496707826023,0.5159880525457667,0.26624367036997293,70.98445595854922,0.7909512460114306
11-9199.10,24.385496692688545,18.246582672985745,0.1682209246992733,66.94300518134715,58.54922279792746,Wind Energy Project Managers,37.343559,70.129997,0.215631786920202,0.1966496707826023,0.5361444676982587,0.2874508902434492,77.40932642487047,0.7909512460114306
13-1111.00,24.363960360250033,18.37675929153259,0.1629014390876892,66.83937823834196,59.37823834196891,Management Analysts,40.822216,83.279999,0.215631786920202,0.1966496707826023,0.5985898853311503,0.35830985082075967,97.30569948186529,0.7909512460114306
51-6092.00,24.35673752873932,20.66245759118535,0.0893959472451611,66.73575129533678,74.71502590673575,Fabric and Apparel Patternmakers,35.5214,64.650002,0.215631786920202,0.1966496707826023,0.3696139087187269,0.13661444151833538,41.55440414507772,0.7909512460114306
49-9097.00,24.356258445132777,21.663428934776352,0.0621515070043601,66.6321243523316,80.41450777202073,Signal and Track Switch Repairers,29.713476,38.25,0.215631786920202,0.1966496707826023,0.26188002374252195,0.06858114683538385,19.27461139896373,0.7909512460114306
45-1011.08,24.34994004382681,18.49493679340105,0.1582866520667108,66.52849740932642,60.310880829015545,First-Line Supervisors of Animal Husbandry and Animal Care Workers,25.876732,15.27,0.215631786920202,0.1966496707826023,0.3453833159827924,0.11928963495926943,38.134715025906736,0.7909512460114306
45-1011.07,24.332811718228832,18.922184398063497,0.1429704733434228,66.42487046632124,63.21243523316062,First-Line Supervisors of Agricultural Crop and Horticultural Workers,24.571857,8.4399996,0.215631786920202,0.1966496707826023,0.3057540028428719,0.09348551025443892,30.77720207253886,0.7909512460114306
47-2221.00,24.32476604155243,20.63179456415452,0.0894970979357763,66.32124352331606,74.50777202072538,Structural Iron and Steel Workers,20.562588,0.67000002,0.215631786920202,0.1966496707826023,0.19786563494494258,0.03915080949216528,4.66321243523316,0.7909512460114306
17-3027.01,24.3185621094188,21.37939871603051,0.068738214587496,66.21761658031087,78.96373056994818,Automotive Engineering Technicians,34.616585,60.299999,0.215631786920202,0.1966496707826023,0.3581129168420453,0.12824486120911768,39.79274611398964,0.7909512460114306
53-7032.00,24.30677971804291,20.995977895697628,0.078843715658124,66.11398963730569,76.78756476683938,Excavating and Loading Machine and Dragline Operators,23.651327,5.4299998,0.215631786920202,0.1966496707826023,0.2182186441279288,0.04761937664503163,7.772020725388601,0.7909512460114306
33-2022.00,24.28962867074309,19.276442639009623,0.1300340038256933,66.01036269430051,65.90673575129534,Forest Fire Inspectors and Prevention Specialists,32.175579,51.810001,0.215631786920202,0.1966496707826023,0.39247841365867275,0.15403930518802825,45.59585492227979,0.7909512460114306
29-2032.00,24.286517663470317,19.44334603900139,0.1245457344315636,65.90673575129534,67.15025906735751,Diagnostic Medical Sonographers,29.096703,34.52,0.215631786920202,0.1966496707826023,0.37301188535489715,0.13913786661601493,42.38341968911917,0.7909512460114306
49-9021.02,24.266726690106385,20.202525872806284,0.100586452478468,65.80310880829016,71.91709844559585,Refrigeration Mechanics and Installers,27.272419,23.24,0.215631786920202,0.1966496707826023,0.29307709166228435,0.08589418165722303,27.875647668393782,0.7909512460114306
15-1199.11,24.24226766683052,19.290244464920676,0.1283556362107048,65.69948186528498,66.01036269430051,Video Game Designers,43.817524,91.459999,0.215631786920202,0.1966496707826023,0.5039828785520424,0.2539987418736027,68.80829015544042,0.7909512460114306
41-1012.00,24.216500018471375,16.936566366716843,0.2149176372036307,65.5958549222798,48.80829015544042,First-Line Supervisors of Non-Retail Sales Workers,34.754677,60.82,0.215631786920202,0.1966496707826023,0.5546970798908178,0.30768885043940036,84.76683937823834,0.7909512460114306
27-2012.01,24.2095575326193,17.711318277665473,0.1834487741984827,65.49222797927462,54.50777202072539,Producers,35.081631,62.369999,0.215631786920202,0.1966496707826023,0.5161336859186384,0.26639398173995965,71.19170984455958,0.7909512460114306
29-2054.00,24.18215263898083,19.102044325520943,0.1329728961698801,65.38860103626943,64.35233160621762,Respiratory Therapy Technicians,29.640696,37.630001,0.215631786920202,0.1966496707826023,0.39597154775624926,0.1567934666324796,46.52849740932643,0.7909512460114306
25-2059.01,24.179500358091477,17.447361785696657,0.1929271214492103,65.28497409326425,53.056994818652846,Adapted Physical Education Specialists,22.204605,2.4300001,0.215631786920202,0.1966496707826023,0.37432708398809833,0.1401207658070328,42.590673575129536,0.7909512460114306
17-3011.01,24.176816366060574,20.22214945808071,0.0977805775834475,65.18134715025907,72.02072538860104,Architectural Drafters,43.434856,90.110001,0.215631786920202,0.1966496707826023,0.43742720491265025,0.1913425595976937,54.30051813471503,0.7909512460114306
29-2056.00,24.13539649227985,19.731096851344997,0.1116080792192408,65.07772020725389,68.9119170984456,Veterinary Technologists and Technicians,29.142097,34.939999,0.215631786920202,0.1966496707826023,0.37048376853436726,0.1372582227474266,41.6580310880829,0.7909512460114306
19-4021.00,24.10949353097127,21.93901028321379,0.0494662981542559,64.97409326424871,81.76165803108809,Biological Technicians,41.664417,86.279999,0.215631786920202,0.1966496707826023,0.4341885777416476,0.18851972104131476,53.575129533678755,0.7909512460114306
25-2022.00,24.10336271246724,17.581648896567323,0.1854693451753899,64.87046632124353,53.78238341968912,"Middle School Teachers, Except Special and Career/Technical Education",35.180431,63.099998,0.215631786920202,0.1966496707826023,0.5492923146980246,0.3017220469863137,82.27979274611398,0.7909512460114306
25-1063.00,24.084689911622924,19.054158227773872,0.1320061380753207,64.76683937823834,63.83419689119171,"Economics Teachers, Postsecondary",40.588257,82.139999,0.215631786920202,0.1966496707826023,0.5682280480583414,0.3228831146001927,90.15544041450777,0.7909512460114306
47-4041.00,24.052738524098192,20.063370273849372,0.0994191951750143,64.66321243523316,70.98445595854922,Hazardous Materials Removal Workers,27.5079,24.59,0.215631786920202,0.1966496707826023,0.309435861342595,0.09575055228483367,31.813471502590673,0.7909512460114306
17-3029.05,24.039664433116073,19.496699064068547,0.1165060135082041,64.55958549222798,67.7720207253886,Industrial Engineering Technologists,40.369213,81.730003,0.215631786920202,0.1966496707826023,0.4773775023173481,0.2278892797187497,62.38341968911917,0.7909512460114306
