occ,exposure_A,exposure_B,social_share,pctl_A,pctl_B,occ_title_onetsoc2010,daioe_allapps,pctl_rank_allapps,corr_A_vs_DAIOE,corr_B_vs_DAIOE
29-2012.00,21.424578279158172,17.64749414190298,0.10701474404478535,48.704663212435236,54.30051813471503,Medical and Clinical Laboratory Technicians,31.826843,50.57,0.21563178692020205,0.19664967078260237
11-3071.02,21.421124352858747,15.627572220341579,0.18536315336863426,48.601036269430054,40.10362694300518,Storage and Distribution Managers,30.086393,40.630001,0.21563178692020205,0.19664967078260237
17-3031.01,21.358805499340416,17.741609490790363,0.10194103332134932,48.49740932642487,54.715025906735754,Surveying Technicians,29.09786,34.630001,0.21563178692020205,0.19664967078260237
27-4011.00,21.315305108791666,17.252143753203725,0.11775815845591397,48.39378238341969,51.0880829015544,Audio and Video Equipment Technicians,34.080162,58.950001,0.21563178692020205,0.19664967078260237
27-2012.04,21.282850637644707,15.413976069087886,0.19037510316129966,48.29015544041451,38.134715025906736,Talent Directors,37.297749,69.93,0.21563178692020205,0.19664967078260237
15-1199.03,21.26838989584597,16.88543582201501,0.12978504434325952,48.18652849740933,48.601036269430054,Web Administrators,44.314041,93.010002,0.21563178692020205,0.19664967078260237
11-3011.00,21.244252977174412,15.559502324011145,0.18267777897981557,48.082901554404145,39.37823834196891,Administrative Services Managers,34.018513,58.639999,0.21563178692020205,0.19664967078260237
21-1093.00,21.19697956225627,15.201645609197637,0.19719358374698606,47.979274611398964,35.854922279792746,Social and Human Service Assistants,29.159861,35.139999,0.21563178692020205,0.19664967078260237
19-3094.00,21.191110643926287,16.269853929933316,0.15123850328302063,47.87564766839378,44.248704663212436,Political Scientists,43.281853,89.599998,0.21563178692020205,0.19664967078260237
27-2042.02,21.17322151122928,16.91196610498265,0.125983442131875,47.7720207253886,48.704663212435236,"Musicians, Instrumental",28.937899,33.07,0.21563178692020205,0.19664967078260237
53-1021.00,21.12864289151474,15.463369870206108,0.18318364848221536,47.66839378238342,38.44559585492228,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",27.55094,24.790001,0.21563178692020205,0.19664967078260237
21-2021.00,21.116533656044904,14.582813376229911,0.22402125403541834,47.56476683937824,31.295336787564768,"Directors, Religious Activities and Education",34.721401,60.709999,0.21563178692020205,0.19664967078260237
51-9021.00,21.101969274660814,17.78378366877504,0.0932924530484444,47.461139896373055,54.92227979274612,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",24.516336,8.2299995,0.21563178692020205,0.19664967078260237
19-4011.01,21.097829450154872,17.285398093999362,0.11027895728588977,47.35751295336787,51.50259067357513,Agricultural Technicians,33.027084,54.709999,0.21563178692020205,0.19664967078260237
53-6041.00,21.064209128668224,17.02269495957468,0.11870958678080318,47.25388601036269,49.4300518134715,Traffic Technicians,35.928001,65.68,0.21563178692020205,0.19664967078260237
27-3043.05,21.029419340470994,17.64551633439354,0.09588563298320044,47.15025906735751,54.196891191709845,"Poets, Lyricists and Creative Writers",48.628712,98.809998,0.21563178692020205,0.19664967078260237
37-3013.00,21.026582253170062,17.277089978477555,0.10851052692795284,47.04663212435233,51.19170984455958,Tree Trimmers and Pruners,20.94383,0.88,0.21563178692020205,0.19664967078260237
25-1062.00,21.016739789975553,15.992957645708161,0.15706232254093297,46.943005181347154,41.968911917098445,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",41.297192,84.730003,0.21563178692020205,0.19664967078260237
49-3043.00,20.988128309982322,18.713609286478416,0.06077178882716575,46.83937823834197,61.347150259067355,Rail Car Repairers,25.157854,11.65,0.21563178692020205,0.19664967078260237
47-5041.00,20.97990939927702,18.698149837759203,0.06101565078139466,46.73575129533679,61.24352331606217,Continuous Mining Machine Operators,25.731522,14.65,0.21563178692020205,0.19664967078260237
25-1122.00,20.96517101657927,15.356638231361336,0.18260939343365482,46.63212435233161,37.61658031088083,"Communications Teachers, Postsecondary",37.943275,72.309998,0.21563178692020205,0.19664967078260237
47-2152.02,20.920687425435677,17.184987250103585,0.10869080439118675,46.52849740932643,50.67357512953368,Plumbers,26.141363,16.41,0.21563178692020205,0.19664967078260237
27-3011.00,20.89503768208339,16.610676514672797,0.12896407812246746,46.424870466321245,46.21761658031088,Radio and Television Announcers,36.360744,66.720001,0.21563178692020205,0.19664967078260237
13-1031.01,20.89459069350312,15.555353225495072,0.1716205794432585,46.32124352331606,39.27461139896373,"Claims Examiners, Property and Casualty Insurance",39.712944,79.040001,0.21563178692020205,0.19664967078260237
51-4041.00,20.878807808566204,17.86156522839516,0.0844618750257795,46.21761658031088,55.5440414507772,Machinists,27.558254,24.9,0.21563178692020205,0.19664967078260237
29-2099.06,20.869042166888935,16.83190713878676,0.11992506240719342,46.1139896373057,47.979274611398964,Radiologic Technicians,28.000103,27.799999,0.21563178692020205,0.19664967078260237
13-2051.00,20.830594837197985,17.925212452055863,0.08104178382580063,46.01036269430052,55.95854922279793,Financial Analysts,49.991322,99.43,0.21563178692020205,0.19664967078260237
25-1111.00,20.828269915025768,15.5020481877629,0.17179090345839954,45.90673575129534,38.75647668393783,"Criminal Justice and Law Enforcement Teachers, Postsecondary",40.842941,83.489998,0.21563178692020205,0.19664967078260237
49-2095.00,20.825630289752898,17.628150804174847,0.09069242489180418,45.803108808290155,54.09326424870466,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",30.339865,42.599998,0.21563178692020205,0.19664967078260237
53-7021.00,20.796339241690998,18.787334941447547,0.05346698471349707,45.69948186528497,61.76165803108808,Crane and Tower Operators,26.462278,18.27,0.21563178692020205,0.19664967078260237
49-3092.00,20.795367933502302,17.216570033289308,0.10393469469508633,45.59585492227979,50.880829015544045,Recreational Vehicle Service Technicians,26.598089,19.1,0.21563178692020205,0.19664967078260237
11-9131.00,20.745664776439988,14.584259034582196,0.2112347883854732,45.49222797927461,31.39896373056995,Postmasters and Mail Superintendents,32.725445,54.09,0.21563178692020205,0.19664967078260237
25-1192.00,20.743672349665534,15.3700936639684,0.17480630903031638,45.38860103626943,37.82383419689119,"Home Economics Teachers, Postsecondary",38.666882,74.589996,0.21563178692020205,0.19664967078260237
53-3032.00,20.740505370791478,18.53080693639675,0.05962229389089938,45.284974093264246,60.51813471502591,Heavy and Tractor-Trailer Truck Drivers,24.941145,10.2,0.21563178692020205,0.19664967078260237
43-4131.00,20.710266212956917,16.162577805949685,0.14068573904507856,45.181347150259064,43.3160621761658,Loan Interviewers and Clerks,41.412567,85.349998,0.21563178692020205,0.19664967078260237
53-6051.08,20.706794780665433,17.250666242899314,0.10017376978668067,45.07772020725388,50.984455958549226,Freight and Cargo Inspectors,33.23592,55.540001,0.21563178692020205,0.19664967078260237
25-1081.00,20.657209542033932,15.210628836715415,0.17903864343108428,44.97409326424871,36.06217616580311,"Education Teachers, Postsecondary",37.407658,70.550003,0.21563178692020205,0.19664967078260237
35-1012.00,20.65567118026023,14.587778091215526,0.20797866032451756,44.870466321243526,31.502590673575128,First-Line Supervisors of Food Preparation and Serving Workers,25.534243,13.92,0.21563178692020205,0.19664967078260237
49-3031.00,20.653468150029934,17.95246623721836,0.07522648635350061,44.766839378238345,56.26943005181347,Bus and Truck Mechanics and Diesel Engine Specialists,27.872721,26.969999,0.21563178692020205,0.19664967078260237
31-1013.00,20.636630343902837,14.927384666372856,0.1912339570906646,44.66321243523316,32.95336787564767,Psychiatric Aides,24.031162,6.4699998,0.21563178692020205,0.19664967078260237
13-1011.00,20.632245023051656,13.95098475207711,0.23945479081610344,44.55958549222798,27.46113989637306,"Agents and Business Managers of Artists, Performers, and Athletes",33.655224,57.400002,0.21563178692020205,0.19664967078260237
47-4021.00,20.607335930003114,17.479890757120504,0.08945837294802986,44.4559585492228,53.26424870466321,Elevator Installers and Repairers,28.992962,33.799999,0.21563178692020205,0.19664967078260237
25-1126.00,20.58554264797729,15.608900751439618,0.15941679608920173,44.35233160621762,39.79274611398964,"Philosophy and Religion Teachers, Postsecondary",40.771263,83.18,0.21563178692020205,0.19664967078260237
41-3031.03,20.557222599865316,15.53763200517486,0.1615301029467896,44.248704663212436,39.170984455958546,Securities and Commodities Traders,38.982113,76.349998,0.21563178692020205,0.19664967078260237
53-7072.00,20.519920552467198,17.956682071174825,0.07137283132631282,44.145077720207254,56.373056994818654,"Pump Operators, Except Wellhead Pumpers",27.626453,25.209999,0.21563178692020205,0.19664967078260237
47-4061.00,20.508555628292985,18.179607065677864,0.06405387515256177,44.04145077720207,57.82383419689119,Rail-Track Laying and Maintenance Equipment Operators,24.961309,10.4,0.21563178692020205,0.19664967078260237
27-3022.00,20.507634505433277,16.29283503008165,0.1293451835598223,43.93782383419689,44.4559585492228,Reporters and Correspondents,43.134338,89.18,0.21563178692020205,0.19664967078260237
41-2022.00,20.49841226403914,15.633713782794194,0.15558358521948978,43.83419689119171,40.20725388601036,Parts Salespersons,28.59552,31.110001,0.21563178692020205,0.19664967078260237
47-2011.00,20.482823050091653,17.91974589482223,0.07151544364281423,43.73056994818653,55.854922279792746,Boilermakers,27.375784,23.860001,0.21563178692020205,0.19664967078260237
13-1022.00,20.481113956522673,14.430091085632856,0.2096668286770014,43.626943005181346,29.844559585492227,"Wholesale and Retail Buyers, Except Farm Products",34.269379,59.27,0.21563178692020205,0.19664967078260237
11-9051.00,20.47559545654903,14.402253432992634,0.21084693627330583,43.523316062176164,29.740932642487046,Food Service Managers,26.035086,15.68,0.21563178692020205,0.19664967078260237
31-2021.00,20.468491454522173,15.664410034922525,0.15334383512974126,43.41968911917098,40.310880829015545,Physical Therapist Assistants,27.206379,22.93,0.21563178692020205,0.19664967078260237
17-3029.08,20.460687950113055,17.404333677364548,0.08780440347232284,43.3160621761658,52.43523316062176,Photonics Technicians,35.159134,62.889999,0.21563178692020205,0.19664967078260237
11-9061.00,20.443297343259275,14.28180505691091,0.21571125854875198,43.21243523316062,28.808290155440414,Funeral Service Managers,28.603998,31.209999,0.21563178692020205,0.19664967078260237
23-1012.00,20.433119087862355,16.631015860063417,0.11430760633597399,43.10880829015544,46.63212435233161,Judicial Law Clerks,45.135643,94.980003,0.21563178692020205,0.19664967078260237
39-7012.00,20.412572942418425,14.659887177728635,0.19620498080739987,43.005181347150256,32.020725388601036,Travel Guides,30.493931,43.740002,0.21563178692020205,0.19664967078260237
25-2012.00,20.40118165095151,14.68001114951618,0.1948626074995825,42.90155440414508,32.12435233160622,"Kindergarten Teachers, Except Special Education",34.354259,59.580002,0.21563178692020205,0.19664967078260237
15-1199.01,20.35570332817651,17.11293514866543,0.09474611314015215,42.7979274611399,50.15544041450777,Software Quality Assurance Engineers and Testers,49.30566,99.120003,0.21563178692020205,0.19664967078260237
13-2041.00,20.347812543732587,16.882333023133512,0.10263627414085491,42.69430051813472,48.49740932642487,Credit Analysts,45.739246,96.739998,0.21563178692020205,0.19664967078260237
15-1151.00,20.338289398878505,16.433957904623945,0.11878853277201155,42.590673575129536,45.07772020725388,Computer User Support Specialists,36.416622,66.93,0.21563178692020205,0.19664967078260237
31-2011.00,20.314901136943757,14.953937981745641,0.17924921053378295,42.487046632124354,33.47150259067357,Occupational Therapy Assistants,27.148186,22.52,0.21563178692020205,0.19664967078260237
15-1199.12,20.31167290350381,16.03566929470633,0.1333278808078521,42.38341968911917,42.38341968911917,Document Management Specialists,43.422859,90.010002,0.21563178692020205,0.19664967078260237
41-1011.00,20.310151990170613,14.430650379590347,0.20371575278740742,42.27979274611399,29.94818652849741,First-Line Supervisors of Retail Sales Workers,25.501221,13.82,0.21563178692020205,0.19664967078260237
13-2081.00,20.308846266776776,16.05153063668761,0.13261400817310798,42.17616580310881,42.487046632124354,"Tax Examiners and Collectors, and Revenue Agents",43.058044,88.980003,0.21563178692020205,0.19664967078260237
41-4011.07,20.299528254006347,14.621552541880314,0.19416459694901358,42.07253886010363,31.70984455958549,Solar Sales Representatives and Assessors,33.589035,56.990002,0.21563178692020205,0.19664967078260237
29-1199.01,20.269189941846182,15.960325179474228,0.13498674725980417,41.968911917098445,41.55440414507772,Acupuncturists,35.566315,64.860001,0.21563178692020205,0.19664967078260237
47-5061.00,20.231121896940486,17.28761147683461,0.08513351957412331,41.865284974093264,51.60621761658031,"Roof Bolters, Mining",21.197756,1.1900001,0.21563178692020205,0.19664967078260237
13-2011.01,20.18257806389068,16.47997576321278,0.11233640006143057,41.76165803108808,45.49222797927461,Accountants,44.005226,91.980003,0.21563178692020205,0.19664967078260237
13-2031.00,20.170977896743356,16.451940068365783,0.11302733333950794,41.6580310880829,45.181347150259064,Budget Analysts,46.419815,97.769997,0.21563178692020205,0.19664967078260237
