ai_app_id,ability_id,level,lo,hi,n,range
10,76,5.0,5.0,5.2,3,0.20000000000000018
10,77,3.8,3.5,4.0,3,0.5
10,78,4.0,3.5,4.1,3,0.5999999999999996
10,79,1.5,1.5,1.5,3,0.0
10,80,3.5,3.5,3.7,3,0.20000000000000018
10,81,3.3,3.0,3.4,3,0.3999999999999999
10,82,5.0,5.0,5.0,3,0.0
10,83,3.5,3.4,3.5,3,0.10000000000000009
10,84,4.5,4.5,4.7,3,0.20000000000000018
10,85,3.3,3.2,3.4,3,0.19999999999999973
10,86,5.0,4.8,5.0,3,0.20000000000000018
10,87,4.5,4.5,4.5,3,0.0
10,88,2.5,2.5,3.0,3,0.5
10,89,4.0,3.7,4.2,3,0.5
10,90,4.0,4.0,4.2,3,0.20000000000000018
10,91,1.0,1.0,1.0,3,0.0
10,92,1.0,1.0,1.0,3,0.0
10,93,1.0,1.0,1.2,3,0.19999999999999996
10,94,1.0,1.0,1.0,3,0.0
10,95,4.5,4.3,4.5,3,0.20000000000000018
10,96,3.3,3.0,3.4,3,0.3999999999999999
10,97,1.0,1.0,1.0,3,0.0
10,98,1.0,1.0,1.5,3,0.5
10,99,4.5,4.2,4.5,3,0.2999999999999998
11,76,4.5,4.2,4.5,3,0.2999999999999998
11,77,2.5,2.5,3.0,3,0.5
11,78,3.5,3.4,4.2,3,0.8000000000000003
11,79,1.0,1.0,1.0,3,0.0
11,80,3.5,3.5,3.5,3,0.0
11,81,3.0,2.5,3.2,3,0.7000000000000002
11,82,5.0,5.0,5.0,3,0.0
11,83,3.3,3.2,3.4,3,0.19999999999999973
11,84,5.0,4.5,5.0,3,0.5
11,85,3.5,3.5,3.5,3,0.0
11,86,4.5,4.5,4.5,3,0.0
11,87,4.5,4.5,4.5,3,0.0
11,88,2.0,1.7,2.2,3,0.5000000000000002
11,89,2.5,2.0,3.0,3,1.0
11,90,2.5,2.5,3.0,3,0.5
11,91,1.0,1.0,1.0,3,0.0
11,92,1.0,1.0,1.0,3,0.0
11,93,1.0,1.0,1.0,3,0.0
11,94,1.0,1.0,1.0,3,0.0
11,95,3.5,3.5,4.0,3,0.5
11,96,2.3,2.2,2.4,3,0.19999999999999973
11,97,1.0,1.0,1.0,3,0.0
11,98,1.0,1.0,1.0,3,0.0
11,99,3.3,3.0,4.0,3,1.0
12,76,4.5,4.5,4.5,3,0.0
12,77,3.5,3.5,4.0,3,0.5
12,78,4.2,3.5,4.3,3,0.7999999999999998
12,79,1.2,1.0,1.5,3,0.5
12,80,2.5,2.4,2.5,3,0.10000000000000009
12,81,2.8,2.5,3.0,3,0.5
12,82,4.5,4.5,4.8,3,0.2999999999999998
12,83,3.0,3.0,3.2,3,0.20000000000000018
12,84,3.8,3.5,3.8,3,0.2999999999999998
12,85,3.4,3.2,3.4,3,0.19999999999999973
12,86,4.0,4.0,4.2,3,0.20000000000000018
12,87,3.5,3.5,4.0,3,0.5
12,88,1.5,1.5,1.7,3,0.19999999999999996
12,89,1.2,1.0,1.5,3,0.5
12,90,3.5,3.5,3.5,3,0.0
12,91,1.0,1.0,1.0,3,0.0
12,92,1.0,1.0,1.0,3,0.0
12,93,1.0,1.0,1.0,3,0.0
12,94,1.0,1.0,1.0,3,0.0
12,95,4.3,4.2,4.5,3,0.2999999999999998
12,96,3.4,3.2,3.5,3,0.2999999999999998
12,97,1.0,1.0,1.0,3,0.0
12,98,1.0,1.0,1.0,3,0.0
12,99,3.7,3.5,4.0,3,0.5
13,76,4.3,4.0,4.5,3,0.5
13,77,2.5,2.4,2.5,3,0.10000000000000009
13,78,3.2,3.0,3.4,3,0.3999999999999999
13,79,1.0,1.0,1.0,3,0.0
13,80,2.5,2.2,2.5,3,0.2999999999999998
13,81,2.8,2.5,3.0,3,0.5
13,82,3.0,3.0,3.4,3,0.3999999999999999
13,83,3.0,3.0,3.2,3,0.20000000000000018
13,84,3.4,3.0,3.5,3,0.5
13,85,3.0,3.0,3.0,3,0.0
13,86,4.0,4.0,4.5,3,0.5
13,87,3.4,3.4,3.5,3,0.10000000000000009
13,88,2.5,2.5,2.5,3,0.0
13,89,2.5,2.5,2.8,3,0.2999999999999998
13,90,2.8,2.7,3.0,3,0.2999999999999998
13,91,1.0,1.0,1.0,3,0.0
13,92,1.0,1.0,1.0,3,0.0
13,93,1.0,1.0,1.4,3,0.3999999999999999
13,94,1.0,1.0,1.0,3,0.0
13,95,2.5,2.5,2.7,3,0.20000000000000018
13,96,2.5,2.3,3.0,3,0.7000000000000002
13,97,1.0,1.0,1.0,3,0.0
13,98,1.0,1.0,1.0,3,0.0
13,99,3.3,3.3,3.5,3,0.20000000000000018
